input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,thumbnail,timezone,price_range,order_online,complete_address,iddesa_batas,kode_kecamatan
ddaa8330-6886-40d6-8f79-d6a34a2fa331,https://www.google.com/maps/place/Apotek+purnama+sari/data=!4m7!3m6!1s0x2dbee3447427987f:0x6d2974ec81174399!8m2!3d-5.1648717!4d119.4263209!16s%2Fg%2F11stp3rdbp!19sChIJf5gndETjvi0RmUMXgex0KW0?authuser=0&hl=en&rclk=1,apotek purnama sari,Pharmacy,"Jl. Landak Baru 7 No.55, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""9.00 am–11.00 pm""],""Monday"":[""9.00 am–11.00 pm""],""Saturday"":[""9.00 am–11.00 pm""],""Sunday"":[""9.00 am–11.00 pm""],""Thursday"":[""9.00 am–11.00 pm""],""Tuesday"":[""9.00 am–11.00 pm""],""Wednesday"":[""9.00 am–11.00 pm""]}","{""Friday"":{""10"":45,""11"":52,""12"":42,""13"":37,""14"":52,""15"":52,""16"":62,""17"":50,""18"":70,""19"":77,""20"":77,""21"":55,""22"":32,""23"":0,""6"":0,""7"":0,""8"":0,""9"":22},""Monday"":{""10"":55,""11"":70,""12"":80,""13"":67,""14"":60,""15"":42,""16"":30,""17"":30,""18"":42,""19"":60,""20"":60,""21"":50,""22"":22,""23"":0,""6"":0,""7"":0,""8"":0,""9"":50},""Saturday"":{""10"":52,""11"":52,""12"":37,""13"":42,""14"":37,""15"":47,""16"":52,""17"":50,""18"":57,""19"":72,""20"":82,""21"":85,""22"":77,""23"":0,""6"":0,""7"":0,""8"":0,""9"":50},""Sunday"":{""10"":30,""11"":37,""12"":37,""13"":47,""14"":35,""15"":50,""16"":57,""17"":57,""18"":55,""19"":55,""20"":47,""21"":30,""22"":35,""23"":0,""6"":0,""7"":0,""8"":0,""9"":25},""Thursday"":{""10"":62,""11"":85,""12"":77,""13"":80,""14"":85,""15"":92,""16"":100,""17"":80,""18"":65,""19"":57,""20"":60,""21"":65,""22"":50,""23"":0,""6"":0,""7"":0,""8"":0,""9"":40},""Tuesday"":{""10"":32,""11"":57,""12"":87,""13"":80,""14"":67,""15"":55,""16"":60,""17"":80,""18"":87,""19"":87,""20"":67,""21"":62,""22"":50,""23"":0,""6"":0,""7"":0,""8"":0,""9"":12},""Wednesday"":{""10"":72,""11"":65,""12"":55,""13"":67,""14"":72,""15"":87,""16"":80,""17"":60,""18"":55,""19"":47,""20"":67,""21"":57,""22"":50,""23"":0,""6"":0,""7"":0,""8"":0,""9"":55}}",,0812-4389-5646,"RCPG+3G Banta-Bantaeng, Makassar City, South Sulawesi",18,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":18}",-5.164872,119.426321,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gxc8q6GMuXgM-24LvMeSJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.8131&pitch=0&thumbfov=100,Asia/Makassar,,,"{""borough"":""Banta-Bantaeng, Rappocini"",""street"":""Jl. Landak Baru 7 No.55"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031007,7371031
ddaa8330-6886-40d6-8f79-d6a34a2fa331,https://www.google.com/maps/place/Apotek+Syaikhah+Farma/data=!4m7!3m6!1s0x2dbee2ff59323a71:0x29306d8a10a4d5f5!8m2!3d-5.1771127!4d119.4596256!16s%2Fg%2F11bwh4psgf!19sChIJcToyWf_ivi0R9dWkEIptMCk?authuser=0&hl=en&rclk=1,apotek syaikhah farma,Pharmacy,"RFF5+5V2 Apotek Syaikhah Farma, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90221",{},{},,,,0,0.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-5.177113,119.459626,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0_y_NGQnLhhsDrsWnEce2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.24182&pitch=0&thumbfov=100,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""RFF5+5V2"",""city"":""Makassar City"",""postal_code"":""90221"",""state"":""South Sulawesi"",""country"":""ID""}",7371031011,7371031
ddaa8330-6886-40d6-8f79-d6a34a2fa331,https://www.google.com/maps/place/Apotek+Mutiara+Syariah/data=!4m7!3m6!1s0x2dbee2437d6f4c47:0x50eeb7c752ac181c!8m2!3d-5.1889778!4d119.446911!16s%2Fg%2F11q1j6r5p_!19sChIJR0xvfUPivi0RHBisUse37lA?authuser=0&hl=en&rclk=1,apotek mutiara syariah,Pharmacy,"Jl. Syech Yusuf No.33, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",{},{},,,"RC6W+CQ Gunung Sari, Makassar City, South Sulawesi",2,4.0,"{""1"":0,""2"":0,""3"":1,""4"":0,""5"":1}",-5.188978,119.446911,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C8FmeoCNsdu2AdPSPtyFsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.743637&pitch=0&thumbfov=100,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Jl. Syech Yusuf No.33"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031001,7371031
17a409ef-cc64-466e-af89-872ac1137ad2,https://www.google.com/maps/place/UD.+Senang/data=!4m7!3m6!1s0x2dbee255904dec23:0xd282aabfa67dda15!8m2!3d-5.178021!4d119.4605543!16s%2Fg%2F11b7758gjf!19sChIJI-xNkFXivi0RFdp9pr-qgtI?authuser=0&hl=en&rclk=1,ud. senang,Building materials store,"Jalan Aroepala, Jl. Hertasning Baru Jl. Minasa Upa No.65, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""8.00 am–6.00 pm""],""Monday"":[""8.00 am–6.00 pm""],""Saturday"":[""8.00 am–6.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–6.00 pm""],""Tuesday"":[""8.00 am–6.00 pm""],""Wednesday"":[""8.00 am–6.00 pm""]}",{},,0813-5468-6666,"RFC6+Q6 Gunung Sari, Makassar City, South Sulawesi",18,4.6,"{""1"":0,""2"":0,""3"":2,""4"":3,""5"":13}",-5.178021,119.460554,https://lh5.googleusercontent.com/p/AF1QipNs1AGTcRwSSVBV4yOoFIFcYjm8EQALoA_E-4xW=w408-h544-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Jalan Aroepala, Jl. Hertasning Baru Jl. Minasa Upa No.65"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031011,7371031
ddaa8330-6886-40d6-8f79-d6a34a2fa331,https://www.google.com/maps/place/APOTEK+MAULIDYA+FARMA/data=!4m7!3m6!1s0x2dbee30d7cb11c5f:0xe1d7a46a08ff99f9!8m2!3d-5.1776292!4d119.4434175!16s%2Fg%2F11pf8vd6ww!19sChIJXxyxfA3jvi0R-Zn_CGqk1-E?authuser=0&hl=en&rclk=1,apotek maulidya farma,Pharmacy,"Jl. Skarda N No.4 Blok P, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221","{""Friday"":[""8.00 am–10.00 pm""],""Monday"":[""8.00 am–10.00 pm""],""Saturday"":[""8.00 am–10.00 pm""],""Sunday"":[""8.00 am–10.00 pm""],""Thursday"":[""8.00 am–10.00 pm""],""Tuesday"":[""8.00 am–10.00 pm""],""Wednesday"":[""8.00 am–10.00 pm""]}","{""Friday"":{""10"":23,""11"":34,""12"":26,""13"":17,""14"":15,""15"":19,""16"":32,""17"":36,""18"":39,""19"":39,""20"":47,""21"":56,""22"":0,""23"":0,""6"":0,""7"":0,""8"":30,""9"":21},""Monday"":{""10"":54,""11"":56,""12"":36,""13"":30,""14"":21,""15"":23,""16"":19,""17"":32,""18"":28,""19"":50,""20"":54,""21"":63,""22"":0,""23"":0,""6"":0,""7"":0,""8"":47,""9"":54},""Saturday"":{""10"":45,""11"":36,""12"":50,""13"":39,""14"":28,""15"":28,""16"":50,""17"":65,""18"":91,""19"":86,""20"":100,""21"":54,""22"":0,""23"":0,""6"":0,""7"":0,""8"":34,""9"":34},""Sunday"":{""10"":6,""11"":6,""12"":4,""13"":17,""14"":28,""15"":54,""16"":58,""17"":69,""18"":56,""19"":78,""20"":47,""21"":41,""22"":0,""23"":0,""6"":0,""7"":0,""8"":15,""9"":17},""Thursday"":{""10"":6,""11"":13,""12"":21,""13"":52,""14"":36,""15"":43,""16"":32,""17"":56,""18"":60,""19"":73,""20"":52,""21"":39,""22"":0,""23"":0,""6"":0,""7"":0,""8"":10,""9"":15},""Tuesday"":{""10"":21,""11"":19,""12"":34,""13"":47,""14"":65,""15"":65,""16"":63,""17"":30,""18"":15,""19"":6,""20"":17,""21"":30,""22"":0,""23"":0,""6"":0,""7"":0,""8"":19,""9"":13},""Wednesday"":{""10"":45,""11"":30,""12"":32,""13"":23,""14"":23,""15"":19,""16"":34,""17"":36,""18"":28,""19"":17,""20"":19,""21"":28,""22"":0,""23"":0,""6"":0,""7"":0,""8"":17,""9"":39}}",,0812-4316-1919,"RCCV+W9 Gunung Sari, Makassar City, South Sulawesi",3,3.7,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":2}",-5.177629,119.443417,https://lh5.googleusercontent.com/p/AF1QipNNTmZvNF0cepXRvkoUDKNnAkx3yEYLtCVvBm7r=w408-h725-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Jl. Skarda N No.4 Blok P"",""city"":""Makassar City"",""postal_code"":""90221"",""state"":""South Sulawesi"",""country"":""ID""}",7371031001,7371031
b09fa44b-22c0-4b57-af1d-1b79d6f433e6,https://www.google.com/maps/place/Beads+Corner+2023/data=!4m7!3m6!1s0x2dbee3f769e6faa9:0x1284cc69790ec8fe!8m2!3d-5.173663!4d119.4406369!16s%2Fg%2F11vc_ffn0z!19sChIJqfrmaffjvi0R_sgOeWnMhBI?authuser=0&hl=en&rclk=1,beads corner 2023,Costume jewelry shop,"Jl. Makkio Baji 3 No.39P, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""8.00 am–8.00 pm""],""Monday"":[""8.00 am–8.00 pm""],""Saturday"":[""8.00 am–8.00 pm""],""Sunday"":[""8.00 am–8.00 pm""],""Thursday"":[""8.00 am–8.00 pm""],""Tuesday"":[""8.00 am–8.00 pm""],""Wednesday"":[""8.00 am–8.00 pm""]}","{""Friday"":{""10"":30,""11"":20,""12"":20,""13"":10,""14"":10,""15"":30,""16"":80,""17"":60,""18"":30,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":40,""9"":70},""Monday"":{""10"":30,""11"":40,""12"":40,""13"":50,""14"":50,""15"":30,""16"":20,""17"":40,""18"":30,""19"":10,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":100,""9"":60},""Saturday"":{""10"":30,""11"":40,""12"":10,""13"":10,""14"":20,""15"":30,""16"":30,""17"":50,""18"":20,""19"":10,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":20,""9"":40},""Sunday"":{""10"":80,""11"":80,""12"":90,""13"":60,""14"":20,""15"":0,""16"":20,""17"":50,""18"":100,""19"":50,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":40,""9"":40},""Thursday"":{""10"":60,""11"":70,""12"":60,""13"":30,""14"":10,""15"":0,""16"":20,""17"":40,""18"":50,""19"":30,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":30,""9"":30},""Tuesday"":{""10"":30,""11"":40,""12"":40,""13"":50,""14"":60,""15"":20,""16"":20,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":70,""9"":40},""Wednesday"":{""10"":20,""11"":10,""12"":0,""13"":0,""14"":0,""15"":10,""16"":0,""17"":0,""18"":10,""19"":20,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":20,""9"":40}}",,0812-4177-1097,"RCGR+G7 Gunung Sari, Makassar City, South Sulawesi",0,0.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-5.173663,119.440637,https://lh5.googleusercontent.com/p/AF1QipOW2DaAsm5FZJlLeOO6qmOGI8CHC60s-7rj-hPc=w408-h408-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Jl. Makkio Baji 3 No.39P"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031001,7371031
4a829e47-ddbc-4242-aaa7-1b54660e52bf,https://www.google.com/maps/place/hadiah+sketsa+keren/data=!4m7!3m6!1s0x2dbee3946dd452ef:0xab83900ab932ea0!8m2!3d-5.1794491!4d119.4433647!16s%2Fg%2F11qp05lhfj!19sChIJ71LUbZTjvi0RoC6TqwA5uAo?authuser=0&hl=en&rclk=1,hadiah sketsa keren,Artistic handicrafts,"Komp. Mangasa Permai No.J.1 5, RW.19, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90222",{},{},,0819-9924-2410,"RCCV+68 Gunung Sari, Makassar City, South Sulawesi",2,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-5.179449,119.443365,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i18IEb_4ftz8XfQbnCQUBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.862006&pitch=0&thumbfov=100,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Komp. Mangasa Permai No.J.1 5, RW.19"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031001,7371031
f37f3479-9b48-424d-94e7-19dbe121df3d,https://www.google.com/maps/place/rumah+jahit+5760/data=!4m7!3m6!1s0x2dbee35642fa5ce3:0x452533dd98f01207!8m2!3d-5.1868789!4d119.4591583!16s%2Fg%2F11fc95h0v5!19sChIJ41z6Qlbjvi0RBxLwmN0zJUU?authuser=0&hl=en&rclk=1,rumah jahit 5760,Tailor,"Jl. Minasa Upa M 14 No.16, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221","{""Friday"":[""8.00 am–12.00 pm"",""4.00 pm–12.00 am""],""Monday"":[""8.00 am–12.00 pm"",""4.00 pm–12.00 am""],""Saturday"":[""8.00 am–12.00 pm"",""4.00 pm–12.00 am""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–12.00 pm"",""4.00 pm–12.00 am""],""Tuesday"":[""8.00 am–12.00 pm"",""4.00 pm–12.00 am""],""Wednesday"":[""8.00 am–12.00 pm"",""4.00 pm–12.00 am""]}",{},,0852-9955-9607,"RF75+6M Gunung Sari, Makassar City, South Sulawesi",1,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-5.186879,119.459158,https://lh5.googleusercontent.com/p/AF1QipMWHo3yhzlG_3Qp6c9S9_QAQ_pyYjc8TUKp7vIA=w408-h544-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Jl. Minasa Upa M 14 No.16"",""city"":""Makassar City"",""postal_code"":""90221"",""state"":""South Sulawesi"",""country"":""ID""}",7371031011,7371031
f37f3479-9b48-424d-94e7-19dbe121df3d,https://www.google.com/maps/place/Brother+Tailor/data=!4m7!3m6!1s0x2dbee3955e0e3581:0xe1905823637b711a!8m2!3d-5.1892996!4d119.4501342!16s%2Fg%2F11kq1klc13!19sChIJgTUOXpXjvi0RGnF7YyNYkOE?authuser=0&hl=en&rclk=1,brother tailor,Tailor,"Jl. Syech Yusuf, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221","{""Friday"":[""10.00 am–10.30 pm""],""Monday"":[""10.00 am–10.30 pm""],""Saturday"":[""10.00 am–10.30 pm""],""Sunday"":[""10.00 am–10.30 pm""],""Thursday"":[""10.00 am–10.30 pm""],""Tuesday"":[""10.00 am–10.30 pm""],""Wednesday"":[""10.00 am–10.30 pm""]}","{""Friday"":{""10"":14,""11"":42,""12"":57,""13"":28,""14"":7,""15"":7,""16"":14,""17"":14,""18"":21,""19"":7,""20"":0,""21"":7,""22"":21,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":64,""11"":35,""12"":50,""13"":35,""14"":35,""15"":50,""16"":57,""17"":28,""18"":7,""19"":7,""20"":42,""21"":64,""22"":100,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":14,""11"":28,""12"":57,""13"":28,""14"":14,""15"":7,""16"":14,""17"":35,""18"":28,""19"":42,""20"":14,""21"":7,""22"":7,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":28,""11"":21,""12"":28,""13"":42,""14"":50,""15"":35,""16"":42,""17"":14,""18"":14,""19"":28,""20"":64,""21"":71,""22"":42,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":28,""11"":14,""12"":7,""13"":0,""14"":0,""15"":0,""16"":7,""17"":28,""18"":21,""19"":7,""20"":0,""21"":7,""22"":28,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":85,""11"":50,""12"":35,""13"":14,""14"":21,""15"":28,""16"":50,""17"":21,""18"":21,""19"":21,""20"":7,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":7,""11"":7,""12"":21,""13"":42,""14"":28,""15"":35,""16"":14,""17"":7,""18"":7,""19"":14,""20"":28,""21"":21,""22"":7,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,0812-5811-7979,"RF62+73 Gunung Sari, Makassar City, South Sulawesi",0,0.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-5.1893,119.450134,https://lh5.googleusercontent.com/p/AF1QipNXw0zBFUmPZ1mgI2df92m4BtC1nx4VoKEO4ZKA=w408-h544-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Jl. Syech Yusuf"",""city"":""Makassar City"",""postal_code"":""90221"",""state"":""South Sulawesi"",""country"":""ID""}",7371031001,7371031
f37f3479-9b48-424d-94e7-19dbe121df3d,https://www.google.com/maps/place/Arint+Dolla/data=!4m7!3m6!1s0x2dbee395e120dc53:0xe0b04055802494f2!8m2!3d-5.1794217!4d119.4427076!16s%2Fg%2F11j0wwz2kr!19sChIJU9wg4ZXjvi0R8pQkgFVAsOA?authuser=0&hl=en&rclk=1,arint dolla,Tailor,"Komp. Mangasa Permai No.O/1, RW.19, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""9.00 am–5.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},,0813-4267-8313,"RCCV+63 Gunung Sari, Makassar City, South Sulawesi",0,0.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-5.179422,119.442708,https://lh5.googleusercontent.com/p/AF1QipPPaqFtjZcwiFHuSK8f7x_x8a2tDdWVnpjNLuvJ=w408-h408-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Komp. Mangasa Permai No.O/1, RW.19"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031001,7371031
f37f3479-9b48-424d-94e7-19dbe121df3d,https://www.google.com/maps/place/Sangjaya+Tailor/data=!4m7!3m6!1s0x2dbee31bac1a279d:0x8ace683503a86bdb!8m2!3d-5.1859215!4d119.454225!16s%2Fg%2F11jtd4n5pm!19sChIJnScarBvjvi0R22uoAzVozoo?authuser=0&hl=en&rclk=1,sangjaya tailor,Personal repair service,"Btn Minasa Upa Blk. D11 No.24, RT.002/RW.07, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""7.30 am–10.00 pm""],""Monday"":[""7.30 am–10.00 pm""],""Saturday"":[""7.30 am–10.00 pm""],""Sunday"":[""7.30 am–10.00 pm""],""Thursday"":[""7.30 am–10.00 pm""],""Tuesday"":[""7.30 am–10.00 pm""],""Wednesday"":[""7.30 am–10.00 pm""]}","{""Friday"":{""10"":25,""11"":16,""12"":0,""13"":8,""14"":16,""15"":41,""16"":58,""17"":66,""18"":58,""19"":83,""20"":66,""21"":91,""22"":0,""23"":0,""6"":0,""7"":25,""8"":33,""9"":16},""Monday"":{""10"":41,""11"":41,""12"":41,""13"":33,""14"":16,""15"":8,""16"":25,""17"":33,""18"":50,""19"":41,""20"":66,""21"":83,""22"":0,""23"":0,""6"":0,""7"":8,""8"":8,""9"":16},""Saturday"":{""10"":58,""11"":25,""12"":8,""13"":16,""14"":33,""15"":75,""16"":50,""17"":58,""18"":33,""19"":41,""20"":75,""21"":91,""22"":0,""23"":0,""6"":0,""7"":58,""8"":41,""9"":58},""Sunday"":{""10"":33,""11"":33,""12"":50,""13"":83,""14"":41,""15"":25,""16"":16,""17"":33,""18"":58,""19"":41,""20"":33,""21"":50,""22"":0,""23"":0,""6"":0,""7"":8,""8"":33,""9"":33},""Thursday"":{""10"":66,""11"":58,""12"":25,""13"":25,""14"":8,""15"":16,""16"":41,""17"":58,""18"":50,""19"":50,""20"":66,""21"":33,""22"":0,""23"":0,""6"":0,""7"":16,""8"":33,""9"":83},""Tuesday"":{""10"":58,""11"":33,""12"":25,""13"":41,""14"":16,""15"":8,""16"":8,""17"":25,""18"":66,""19"":41,""20"":25,""21"":41,""22"":0,""23"":0,""6"":0,""7"":100,""8"":58,""9"":50},""Wednesday"":{""10"":8,""11"":16,""12"":41,""13"":50,""14"":41,""15"":33,""16"":33,""17"":50,""18"":50,""19"":25,""20"":8,""21"":0,""22"":0,""23"":0,""6"":0,""7"":41,""8"":33,""9"":8}}",,0853-9925-0100,"RF73+JM Gunung Sari, Makassar City, South Sulawesi",2,4.5,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":1}",-5.185922,119.454225,https://lh5.googleusercontent.com/p/AF1QipMMC2pRZeZunKfv3ym4UbdR32-lYHAgrz04fxo3=w408-h544-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Btn Minasa Upa Blk. D11 No.24, RT.002/RW.07"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031011,7371031
5e3a809a-c77d-45a9-8462-9f111351a723,https://www.google.com/maps/place/WARUNG+QONAAH/data=!4m7!3m6!1s0x2dbee3571434ebd3:0x64464b616f8b4df1!8m2!3d-5.1869793!4d119.4564518!16s%2Fg%2F11gycvxz7d!19sChIJ0-s0FFfjvi0R8U2Lb2FLRmQ?authuser=0&hl=en&rclk=1,warung qonaah,Diner,"Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 92114","{""Friday"":[""9.00 am–9.00 pm""],""Monday"":[""9.00 am–9.00 pm""],""Saturday"":[""9.00 am–9.00 pm""],""Sunday"":[""9.00 am–9.00 pm""],""Thursday"":[""9.00 am–9.00 pm""],""Tuesday"":[""9.00 am–9.00 pm""],""Wednesday"":[""9.00 am–9.00 pm""]}","{""Friday"":{""10"":21,""11"":28,""12"":28,""13"":14,""14"":7,""15"":0,""16"":7,""17"":21,""18"":42,""19"":21,""20"":28,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":28},""Monday"":{""10"":14,""11"":50,""12"":71,""13"":100,""14"":71,""15"":28,""16"":14,""17"":14,""18"":35,""19"":14,""20"":14,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":7},""Saturday"":{""10"":71,""11"":35,""12"":50,""13"":57,""14"":64,""15"":57,""16"":78,""17"":92,""18"":100,""19"":92,""20"":78,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":50},""Sunday"":{""10"":35,""11"":28,""12"":21,""13"":14,""14"":14,""15"":35,""16"":14,""17"":7,""18"":7,""19"":14,""20"":28,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":35},""Thursday"":{""10"":42,""11"":71,""12"":50,""13"":50,""14"":57,""15"":57,""16"":35,""17"":14,""18"":0,""19"":7,""20"":14,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":42},""Tuesday"":{""10"":14,""11"":21,""12"":28,""13"":50,""14"":35,""15"":50,""16"":35,""17"":50,""18"":64,""19"":78,""20"":57,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":7},""Wednesday"":{""10"":0,""11"":7,""12"":21,""13"":28,""14"":50,""15"":21,""16"":7,""17"":14,""18"":28,""19"":57,""20"":35,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":7}}",,0853-9608-2178,"RF74+6H Gunung Sari, Makassar City, South Sulawesi",10,4.9,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":9}",-5.186979,119.456452,https://lh5.googleusercontent.com/p/AF1QipNeNZ3FIkBvvuQQU4CeqjqKn__vI71k3DWu_dlA=w428-h240-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":"""",""city"":""Makassar City"",""postal_code"":""92114"",""state"":""South Sulawesi"",""country"":""ID""}",7371031011,7371031
522b359c-38f4-456b-a552-7396bee0cee3,https://www.google.com/maps/place/THE+BARBERSHOP+LAGALIGO/data=!4m7!3m6!1s0x2dbee3c2131675a3:0xa2b7500cf7cba8da!8m2!3d-5.1889618!4d119.450412!16s%2Fg%2F11q3tg8vlr!19sChIJo3UWE8Ljvi0R2qjL9wxQt6I?authuser=0&hl=en&rclk=1,the barbershop lagaligo,Barber shop,"Jl. Minasa Upa, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221","{""Friday"":[""1.00–10.00 pm""],""Monday"":[""10.00 am–9.00 pm""],""Saturday"":[""10.00 am–9.30 pm""],""Sunday"":[""9.00 am–9.00 pm""],""Thursday"":[""10.00 am–9.00 pm""],""Tuesday"":[""10.00 am–9.00 pm""],""Wednesday"":[""10.00 am–9.00 pm""]}",{},https://www.instagram.com/thebarbershop_lagaligo?igsh=MW9tZGY1Mm1tdHFqbg==,0857-8521-5084,"RF62+C5 Gunung Sari, Makassar City, South Sulawesi",18,4.2,"{""1"":2,""2"":2,""3"":0,""4"":0,""5"":14}",-5.188962,119.450412,https://lh5.googleusercontent.com/p/AF1QipPipcbNxK2hScI6mlasu6NudJ5lC4oBpuAV8mkN=w408-h544-k-no,Asia/Makassar,,,"{""borough"":""Gunung Sari, Rappocini"",""street"":""Jl. Minasa Upa"",""city"":""Makassar City"",""postal_code"":""90221"",""state"":""South Sulawesi"",""country"":""ID""}",7371031011,7371031
